Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
200510,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,27617
200512,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,27640
200603,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,27640
201708,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,27653
201404,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,27661
200606,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,27666
201810,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,27670
201902,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,27671
201407,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,27675
201901,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,27681
200710,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 3,E,27712
200706,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 3,E,27720
201702,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,27745
201301,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,27748
201707,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,27757
201711,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,27765
201603,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,27767
201603,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,27768
201901,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,27800
201806,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,27807
201902,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,27817
200703,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,27819
200605,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,27825
201804,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,27834
201108,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,27840
201601,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,27872
201006,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 3,E,27886
200607,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,27892
201101,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,27901
201406,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,27911
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,27930
201706,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,27932
201211,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,27946
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,27970
200705,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,28010
201101,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,28047
201102,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,28047
201009,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 3,E,28049
201104,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,28053
201405,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,28061
200608,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,28073
200705,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,28074
201204,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,28081
200509,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,28093
201510,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,28141
201507,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,28148
201501,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,28156
200706,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,28165
201408,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,28191
201510,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,28213
201207,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 1,B,28232
201805,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,28234
200807,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 3,E,28294
200604,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,28297
201907,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,28315
201603,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,28319
201804,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,28355
201702,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,28371
201102,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,28374
200707,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,28407
201810,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,28423
200602,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,28427
201901,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,28433
200601,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,28485
201708,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,28494
201004,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,28495
201107,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,28495
201506,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,28538
200704,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,28572
201807,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,28578
201512,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,28579
201005,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,28620
201803,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,28642
200607,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,28644
201803,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,28654
201701,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,28660
200705,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,28671
201207,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 1,B,28676
201110,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,28694
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,28720
201706,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,28740
201202,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,28743
201706,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,28746
201804,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,28765
201107,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,28778
201708,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,28791
201301,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,28797
201604,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,28811
201010,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,28862
201101,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,28870
201301,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,28887
201512,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,28887
201005,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,28889
201104,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,28892
201212,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,28914
201811,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,28925
201604,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,28928
200602,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,28939
201711,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,28940
200607,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,28947
200708,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,28949
201310,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,28955
201604,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,28958
201901,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,28970
201207,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 1,B,28984
201512,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,29002
201806,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,29006
201707,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,29022
201406,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,29083
201408,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,29086
201704,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,29105
201202,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,29124
200507,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,29131
201806,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,29139
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,29142
201205,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29158
201308,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,29185
200712,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,29191
201312,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,29195
201407,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,29206
201110,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29211
200904,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,29221
201404,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,29232
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29236
201210,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29254
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,29283
200905,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29303
201508,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,29304
201908,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,29304
200804,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29384
200510,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,29388
200709,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 3,E,29398
201201,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,29404
201508,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,29409
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,29419
201604,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,29434
201707,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,29469
201703,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,29497
201212,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,29537
201704,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,29574
200709,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 3,E,29614
200604,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,29633
200803,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29641
201801,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,29654
201208,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 1,B,29660
201507,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,29672
201711,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,29710
201801,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,29712
201208,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 1,B,29715
201508,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,29722
201412,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,29766
200906,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 3,E,29772
201704,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,29773
201808,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,29797
201607,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,29798
200511,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,29799
200712,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29803
201801,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,29807
200603,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,29808
201603,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,29808
201101,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,29836
201011,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,29853
201612,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,29861
200512,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,29880
200601,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,29907
201706,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,29914
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,29920
200509,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,29928
201508,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,29940
201407,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,29941
201012,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,29955
201512,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,29998
200810,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,30012
201309,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,30032
